corp_code,corp_name,stock_code,rcept_dt,report_name,rcept_no,report_text,dividend_amount
226866,인탑스,49070,20220615,중간(분기)배당을위한주주명부폐쇄(기준일)결정,20220615900566,,
226866,인탑스,49070,20220210,현금ㆍ현물배당결정,20220210900206,,
122898,벽산,7210,20250304,현금ㆍ현물배당결정              ,20250304800980,,
122898,벽산,7210,20250304,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250304800968,,
122898,벽산,7210,20240229,현금ㆍ현물배당결정              ,20240229800643,,
122898,벽산,7210,20230303,현금ㆍ현물배당결정,20230303800405,,
122898,벽산,7210,20220225,현금ㆍ현물배당결정,20220225801387,,
939331,한국콜마,161890,20250311,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250311800794,,
939331,한국콜마,161890,20250311,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20250311800780,,
939331,한국콜마,161890,20250225,현금ㆍ현물배당결정              ,20250225800269,,
939331,한국콜마,161890,20250225,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250225800267,,
939331,한국콜마,161890,20241216,기타경영사항(자율공시)              (배당기준일 변경 안내),20241216801122,,
939331,한국콜마,161890,20240520,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20240520800192,,
939331,한국콜마,161890,20240520,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20240520800185,,
301422,우수AMS,66590,20241213,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241213900506,,
1077577,우리산업,215360,20250314,현금ㆍ현물배당결정              ,20250314900197,,
1077577,우리산업,215360,20241216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241216901196,,
1077577,우리산업,215360,20240313,현금ㆍ현물배당결정              ,20240313901883,,
1077577,우리산업,215360,20231215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231215900842,,
1077577,우리산업,215360,20230316,현금ㆍ현물배당결정,20230316902469,,
1077577,우리산업,215360,20230118,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20230118900189,,
1077577,우리산업,215360,20220311,현금ㆍ현물배당결정,20220311901260,,
1077577,우리산업,215360,20211215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20211215900240,,
1077577,우리산업,215360,20210226,[기재정정]현금ㆍ현물배당결정,20210226900691,,
1077577,우리산업,215360,20210226,현금ㆍ현물배당결정,20210226900427,,
221728,하츠,66130,20250226,현금ㆍ현물배당결정              ,20250226900630,,
221728,하츠,66130,20240227,현금ㆍ현물배당결정              ,20240227900401,,
221728,하츠,66130,20230227,현금ㆍ현물배당결정,20230227900488,,
221728,하츠,66130,20220406,[기재정정]현금ㆍ현물배당결정,20220406900507,,
221728,하츠,66130,20220223,현금ㆍ현물배당결정,20220223900472,,
221728,하츠,66130,20210223,현금ㆍ현물배당결정,20210223900382,,
129271,삼화전기,9470,20250213,현금ㆍ현물배당결정              ,20250213801056,,
129271,삼화전기,9470,20240215,현금ㆍ현물배당결정              ,20240215800670,,
129271,삼화전기,9470,20230216,현금ㆍ현물배당결정,20230216800526,,
129271,삼화전기,9470,20220217,현금ㆍ현물배당결정,20220217800299,,
129271,삼화전기,9470,20210218,현금ㆍ현물배당결정,20210218800526,,
129271,삼화전기,9470,20200218,현금ㆍ현물배당결정,20200218800510,,
164812,현대코퍼레이션,11760,20250210,현금ㆍ현물배당결정              ,20250210801017,,
164812,현대코퍼레이션,11760,20240205,현금ㆍ현물배당결정              ,20240205800892,,
164812,현대코퍼레이션,11760,20230209,현금ㆍ현물배당결정,20230209800721,,
188797,포메탈,119500,20250212,현금ㆍ현물배당결정              ,20250212900659,,
188797,포메탈,119500,20240213,현금ㆍ현물배당결정              ,20240213900922,,
188797,포메탈,119500,20230214,현금ㆍ현물배당결정,20230214900805,,
188797,포메탈,119500,20220208,현금ㆍ현물배당결정,20220208900797,,
188797,포메탈,119500,20210209,현금ㆍ현물배당결정,20210209900420,,
188797,포메탈,119500,20200221,[기재정정]현금ㆍ현물배당결정,20200221900222,,
1069736,한독크린텍,256150,20250210,현금ㆍ현물배당결정              ,20250210900999,,
1069736,한독크린텍,256150,20240130,현금ㆍ현물배당결정,20240130900524,,
1069736,한독크린텍,256150,20230203,현금ㆍ현물배당결정,20230203900424,,
1069736,한독크린텍,256150,20220411,[기재정정]현금ㆍ현물배당결정,20220411900524,,
1069736,한독크린텍,256150,20220128,현금ㆍ현물배당결정,20220128901160,,
172291,더존비즈온,12510,20250331,[기재정정]현금ㆍ현물배당결정              ,20250331804043,,
172291,더존비즈온,12510,20250206,현금ㆍ현물배당결정              ,20250206800076,,
172291,더존비즈온,12510,20250206,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250206800072,,
172291,더존비즈온,12510,20240206,현금ㆍ현물배당결정              ,20240206800110,,
172291,더존비즈온,12510,20240206,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20240206800096,,
374020,이엘피,63760,20250217,현금ㆍ현물배당결정              ,20250217900819,,
374020,이엘피,63760,20241213,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241213900813,,
374020,이엘피,63760,20240222,현금ㆍ현물배당결정              ,20240222900280,,
374020,이엘피,63760,20231215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231215900165,,
374020,이엘피,63760,20230217,현금ㆍ현물배당결정,20230217900132,,
374020,이엘피,63760,20220408,[기재정정]현금ㆍ현물배당결정,20220408900156,,
374020,이엘피,63760,20220218,현금ㆍ현물배당결정,20220218900357,,
462121,이노와이어리스,73490,20250204,현금ㆍ현물배당결정              ,20250204901052,,
462121,이노와이어리스,73490,20241210,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241210900725,,
462121,이노와이어리스,73490,20240123,현금ㆍ현물배당결정,20240123900490,,
462121,이노와이어리스,73490,20231214,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231214901089,,
462121,이노와이어리스,73490,20230206,현금ㆍ현물배당결정,20230206900983,,
462121,이노와이어리스,73490,20221215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20221215900748,,
462121,이노와이어리스,73490,20220407,[기재정정]현금ㆍ현물배당결정,20220407900385,,
462121,이노와이어리스,73490,20220124,현금ㆍ현물배당결정,20220124900740,,
462121,이노와이어리스,73490,20211215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20211215901210,,
616290,이엠넷,123570,20250225,현금ㆍ현물배당결정              ,20250225900700,,
616290,이엠넷,123570,20241216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241216901046,,
616290,이엠넷,123570,20240226,현금ㆍ현물배당결정              ,20240226901223,,
616290,이엠넷,123570,20231215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231215900576,,
616290,이엠넷,123570,20230227,현금ㆍ현물배당결정,20230227900868,,
616290,이엠넷,123570,20221216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20221216900465,,
616290,이엠넷,123570,20220225,현금ㆍ현물배당결정,20220225900366,,
616290,이엠넷,123570,20211217,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20211217900183,,
300548,현대리바트,79430,20250211,현금ㆍ현물배당결정              ,20250211800583,,
300548,현대리바트,79430,20250211,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250211800564,,
188089,한섬,20000,20250207,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250207800479,,
188089,한섬,20000,20250207,현금ㆍ현물배당결정              ,20250207800477,,
188089,한섬,20000,20241216,기타경영사항(자율공시)              (배당기준일 변경 안내),20241216800222,,
188089,한섬,20000,20240206,현금ㆍ현물배당결정              ,20240206800633,,
106368,금호석유화학,11780,20250306,현금ㆍ현물배당결정              (현금 현물 배당 결정),20250306800610,,
264228,위즈코프,38620,20201229,[기재정정]현금ㆍ현물배당결정,20201229900662,,
264228,위즈코프,38620,20201228,권배락(무상증자 및 배당),20201228900916,,
149026,CS홀딩스,590,20250314,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250314801582,,
149026,CS홀딩스,590,20250314,현금ㆍ현물배당결정              ,20250314801354,,
149026,CS홀딩스,590,20240314,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20240314802712,,
149026,CS홀딩스,590,20240314,현금ㆍ현물배당결정              ,20240314802413,,
149026,CS홀딩스,590,20230316,현금ㆍ현물배당결정,20230316800690,,
149026,CS홀딩스,590,20230316,현금ㆍ현물배당결정(자회사의 주요경영사항),20230316800656,,
149026,CS홀딩스,590,20220310,현금ㆍ현물배당결정(자회사의 주요경영사항),20220310801258,,
256380,유아이엘,49520,20250612,중간(분기)배당을위한주주명부폐쇄(기준일)결정              ,20250612900110,,
256380,유아이엘,49520,20250124,현금ㆍ현물배당결정              ,20250124900867,,
167004,흥구석유,24060,20250205,현금ㆍ현물배당결정              ,20250205900344,,
167004,흥구석유,24060,20240205,현금ㆍ현물배당결정              ,20240205901170,,
167004,흥구석유,24060,20230209,현금ㆍ현물배당결정,20230209900322,,
167004,흥구석유,24060,20220408,[기재정정]현금ㆍ현물배당결정,20220408900413,,
167004,흥구석유,24060,20220407,[기재정정]현금ㆍ현물배당결정,20220407900519,,
167004,흥구석유,24060,20220209,현금ㆍ현물배당결정,20220209900317,,
167004,흥구석유,24060,20210208,현금ㆍ현물배당결정,20210208900303,,
167004,흥구석유,24060,20200203,현금ㆍ현물배당결정,20200203900405,,
1199189,이랜시스,264850,20250304,현금ㆍ현물배당결정              ,20250304900660,,
1199189,이랜시스,264850,20240228,현금ㆍ현물배당결정              ,20240228901152,,
1199189,이랜시스,264850,20230223,현금ㆍ현물배당결정,20230223900305,,
112721,대창스틸,140520,20250228,현금ㆍ현물배당결정              ,20250228900809,,
112721,대창스틸,140520,20240227,현금ㆍ현물배당결정              ,20240227900600,,
112721,대창스틸,140520,20230227,현금ㆍ현물배당결정,20230227900547,,
112721,대창스틸,140520,20220225,현금ㆍ현물배당결정,20220225900850,,
123781,부국철강,26940,20250213,현금ㆍ현물배당결정              ,20250213800882,,
123781,부국철강,26940,20240215,현금ㆍ현물배당결정              ,20240215800901,,
123781,부국철강,26940,20230210,현금ㆍ현물배당결정,20230210800712,,
123781,부국철강,26940,20220210,현금ㆍ현물배당결정,20220210800845,,
123781,부국철강,26940,20210209,현금ㆍ현물배당결정,20210209800955,,
454946,그린케미칼,83420,20250204,현금ㆍ현물배당결정              ,20250204800747,,
454946,그린케미칼,83420,20250204,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250204800721,,
454946,그린케미칼,83420,20240715,현금ㆍ현물배당결정              ,20240715800278,,
454946,그린케미칼,83420,20240715,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20240715800275,,
454946,그린케미칼,83420,20240129,현금ㆍ현물배당결정,20240129800800,,
454946,그린케미칼,83420,20230718,현금ㆍ현물배당결정,20230718800199,,
454946,그린케미칼,83420,20230613,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20230613800089,,
454946,그린케미칼,83420,20230207,현금ㆍ현물배당결정,20230207800824,,
454946,그린케미칼,83420,20220720,현금ㆍ현물배당결정,20220720800199,,
454946,그린케미칼,83420,20220615,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20220615800226,,
454946,그린케미칼,83420,20220204,현금ㆍ현물배당결정,20220204800205,,
454946,그린케미칼,83420,20210720,현금ㆍ현물배당결정,20210720800325,,
454946,그린케미칼,83420,20210615,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20210615800305,,
454946,그린케미칼,83420,20210202,현금ㆍ현물배당결정,20210202800615,,
261285,한국가스공사,36460,20250226,현금ㆍ현물배당결정              ,20250226800433,,
