corp_name,stock_code,rcept_dt,report_nm,rcept_no,per_share_common,yield_common,total_amount,record_date,payment_date,meeting_held,meeting_date,board_decision_date,days_to_payment,days_to_payment_missing
LX홀딩스,383800,1970-01-01 00:00:00.020250206,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250206800876,1000.0,3.3,10031228850.0,2025-02-28,,개최,-,2025-02-06,-1.0,1
LX홀딩스,383800,1970-01-01 00:00:00.020250204,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250204800987,31250.0,1.5,75000000000.0,2024-12-31,,개최,-,2025-02-04,-1.0,1
LX홀딩스,383800,1970-01-01 00:00:00.020250122,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250122800528,2400.0,3.9,39034320000.0,2025-02-28,,개최,-,2025-01-22,-1.0,1
LX홀딩스,383800,1970-01-01 00:00:00.020240202,현금ㆍ현물배당결정(자회사의 주요경영사항),20240202800286,1200.0,3.8,43161482400.0,2023-12-31,,개최,-,2024-02-02,-1.0,1
LX홀딩스,383800,1970-01-01 00:00:00.020240206,현금ㆍ현물배당결정              ,20240206801049,270.0,3.8,20991004430.0,2023-12-31,,개최,-,2024-02-06,-1.0,1
LX홀딩스,383800,1970-01-01 00:00:00.020240131,현금ㆍ현물배당결정(자회사의 주요경영사항),20240131800948,5000.0,1.5,12000000000.0,2023-12-31,,개최,-,2024-01-31,-1.0,1
LX홀딩스,383800,1970-01-01 00:00:00.020240125,현금ㆍ현물배당결정(자회사의 주요경영사항),20240125800592,1800.0,2.04,29275740000.0,2023-12-31,,개최,-,2024-01-25,-1.0,1
LX홀딩스,383800,1970-01-01 00:00:00.020230207,현금ㆍ현물배당결정(자회사의 주요경영사항),20230207800233,3000.0,7.3,107903706000.0,2022-12-31,,개최,-,2023-02-07,-1.0,1
LX홀딩스,383800,1970-01-01 00:00:00.020230206,현금ㆍ현물배당결정,20230206800942,310.0,3.5,24098626390.0,2022-12-31,,개최,-,2023-02-06,-1.0,1
LX홀딩스,383800,1970-01-01 00:00:00.020230203,현금ㆍ현물배당결정(자회사의 주요경영사항),20230203800698,12500.0,1.5,30000000000.0,2022-12-31,,개최,-,2023-02-03,-1.0,1
LX홀딩스,383800,1970-01-01 00:00:00.020230202,현금ㆍ현물배당결정(자회사의 주요경영사항),20230202800584,200.0,0.6,2047443250.0,2022-12-31,,개최,-,2023-02-02,-1.0,1
LX홀딩스,383800,1970-01-01 00:00:00.020230126,현금ㆍ현물배당결정(자회사의 주요경영사항),20230126800610,4500.0,5.7,73189350000.0,2022-12-31,,개최,-,2023-01-26,-1.0,1
LX홀딩스,383800,1970-01-01 00:00:00.020220207,현금ㆍ현물배당결정(자회사의 주요경영사항),20220207800828,42500.0,1.5,102000000000.0,2021-12-31,2022-04-20,개최,2022-03-21,2022-02-07,19101.0,0
LX홀딩스,383800,1970-01-01 00:00:00.020220127,현금ㆍ현물배당결정(자회사의 주요경영사항),20220127800494,300.0,0.4,3045416450.0,2021-12-31,,개최,-,2022-01-27,-1.0,1
LX홀딩스,383800,1970-01-01 00:00:00.020220128,현금ㆍ현물배당결정(자회사의 주요경영사항),20220128800374,2300.0,8.6,82726174600.0,2021-12-31,,개최,-,2022-01-28,-1.0,1
STX,11810,1970-01-01 00:00:00.020130313,현금ㆍ현물배당결정,20130313800990,125.0,1.5,7299862495.0,2012-12-31,,개최,2013-03-28,2013-03-13,-1.0,1
한국큐빅,21650,1970-01-01 00:00:00.020250227,현금ㆍ현물배당결정              ,20250227900315,85.0,3.6,1381257565.0,2024-12-31,2025-04-15,주주총회,2025-03-25,2025-02-27,20192.0,0
한국큐빅,21650,1970-01-01 00:00:00.020240228,현금ㆍ현물배당결정              ,20240228900278,70.0,2.4,1137506230.0,2023-12-31,2024-04-15,주주총회,2024-03-26,2024-02-28,19827.0,0
한국큐빅,21650,1970-01-01 00:00:00.020230407,[기재정정]현금ㆍ현물배당결정,20230407900364,60.0,2.0,975005340.0,2022-12-31,2023-04-10,주주총회,2023-03-29,2023-02-14,19456.0,0
한국큐빅,21650,1970-01-01 00:00:00.020230214,현금ㆍ현물배당결정,20230214900551,60.0,2.0,975005340.0,2022-12-31,,주주총회,2023-03-29,2023-02-14,-1.0,1
한국큐빅,21650,1970-01-01 00:00:00.020220407,[기재정정]현금ㆍ현물배당결정,20220407900103,70.0,1.7,1137506230.0,2021-12-31,2022-04-08,주주총회,2022-03-29,2022-02-14,19089.0,0
한국큐빅,21650,1970-01-01 00:00:00.020220214,현금ㆍ현물배당결정,20220214900926,70.0,1.7,1137506230.0,2021-12-31,,주주총회,2022-03-29,2022-02-14,-1.0,1
한국큐빅,21650,1970-01-01 00:00:00.020210209,현금ㆍ현물배당결정,20210209900333,50.0,1.3,812504450.0,2020-12-31,,주주총회,2021-03-30,2021-02-09,-1.0,1
한국큐빅,21650,1970-01-01 00:00:00.020200214,현금ㆍ현물배당결정,20200214900343,25.0,0.9,406252225.0,2019-12-31,,주주총회,2020-03-23,2020-02-14,-1.0,1
한국큐빅,21650,1970-01-01 00:00:00.020190213,현금ㆍ현물배당결정,20190213900260,15.0,0.6,243751335.0,2018-12-31,,주주총회,2019-03-26,2019-02-13,-1.0,1
한국큐빅,21650,1970-01-01 00:00:00.020180209,현금ㆍ현물배당결정,20180209900694,15.0,0.6,217342890.0,2017-12-31,,주주총회,2018-03-21,2018-02-09,-1.0,1
한국큐빅,21650,1970-01-01 00:00:00.020170215,현금ㆍ현물배당결정,20170215900573,25.0,0.6,244738150.0,2016-12-31,,주주총회,2017-03-17,2017-02-15,-1.0,1
한국큐빅,21650,1970-01-01 00:00:00.020160218,현금ㆍ현물배당결정,20160218900231,50.0,1.4,489476300.0,2015-12-31,,주주총회,2016-03-18,2016-02-18,-1.0,1
한국큐빅,21650,1970-01-01 00:00:00.020150210,현금ㆍ현물배당결정,20150210900189,50.0,1.9,489476300.0,2014-12-31,,주주총회,-,2015-02-10,-1.0,1
한국큐빅,21650,1970-01-01 00:00:00.020140205,현금ㆍ현물배당결정,20140205900233,50.0,2.3,489476300.0,2013-12-31,,주주총회,-,2014-02-05,-1.0,1
한국큐빅,21650,1970-01-01 00:00:00.020130222,현금ㆍ현물배당결정(현금배당),20130222900062,75.0,3.1,734214450.0,2012-12-31,,개최,-,2013-02-22,-1.0,1
한국카본,17960,1970-01-01 00:00:00.020250224,현금ㆍ현물배당결정              ,20250224800597,130.0,1.2,6398306980.0,2024-12-31,,개최,2025-03-27,2025-02-24,-1.0,1
한국카본,17960,1970-01-01 00:00:00.020240228,현금ㆍ현물배당결정              ,20240228800664,110.0,1.0,5413952060.0,2023-12-31,,개최,2024-03-29,2024-02-28,-1.0,1
한국카본,17960,1970-01-01 00:00:00.020230314,현금ㆍ현물배당결정,20230314800485,130.0,1.16,5592881450.0,2022-12-31,,개최,2023-03-29,2023-03-13,-1.0,1
한국카본,17960,1970-01-01 00:00:00.020220315,현금ㆍ현물배당결정,20220315801248,150.0,1.41,6453324750.0,2021-12-31,,개최,2022-03-30,2022-03-15,-1.0,1
한국카본,17960,1970-01-01 00:00:00.020210226,현금ㆍ현물배당결정,20210226800115,180.0,1.35,7743989700.0,2020-12-31,,개최,2021-03-30,2021-02-26,-1.0,1
한국카본,17960,1970-01-01 00:00:00.020200213,현금ㆍ현물배당결정,20200213800334,120.0,1.5,4922659800.0,2019-12-31,,개최,-,2020-02-13,-1.0,1
한국카본,17960,1970-01-01 00:00:00.020180213,현금ㆍ현물배당결정,20180213801017,100.0,1.9,4102216500.0,2017-12-31,,개최,2018-03-30,2018-02-13,-1.0,1
한국카본,17960,1970-01-01 00:00:00.020190212,현금ㆍ현물배당결정,20190212800373,100.0,1.5,4102216500.0,2018-12-31,,개최,2019-03-27,2019-02-12,-1.0,1
한국카본,17960,1970-01-01 00:00:00.020170216,현금ㆍ현물배당결정,20170216800157,130.0,2.1,5332881450.0,2016-12-31,,개최,2017-03-31,2017-02-16,-1.0,1
한국카본,17960,1970-01-01 00:00:00.020160223,현금ㆍ현물배당결정,20160223800097,130.0,2.0,4953895310.0,2015-12-31,,개최,2016-03-25,2016-02-23,-1.0,1
한국카본,17960,1970-01-01 00:00:00.020150305,현금ㆍ현물배당결정,20150305800333,120.0,2.0,4919626440.0,2014-12-31,,개최,2015-03-27,2015-03-05,-1.0,1
한국카본,17960,1970-01-01 00:00:00.020130306,현금ㆍ현물배당결정,20130306800308,70.0,0.96,2480521820.0,2012-12-31,,개최,2013-03-22,2013-03-06,-1.0,1
한국카본,17960,1970-01-01 00:00:00.020140305,현금ㆍ현물배당결정,20140305800133,100.0,1.3,3543602600.0,2013-12-31,,개최,2014-03-21,2014-03-05,-1.0,1
신흥에스이씨,243840,1970-01-01 00:00:00.020250310,현금ㆍ현물배당결정              ,20250310901189,66.0,1.28,2986610550.0,2024-12-31,,이사회,2025-03-25,2025-03-10,-1.0,1
신흥에스이씨,243840,1970-01-01 00:00:00.020240313,현금ㆍ현물배당결정              ,20240313900970,430.0,0.97,3922672850.0,2023-12-31,,이사회,2024-03-28,2024-03-13,-1.0,1
신흥에스이씨,243840,1970-01-01 00:00:00.020230313,현금ㆍ현물배당결정,20230313900569,330.0,0.8,3003632610.0,2022-12-31,,이사회,2023-03-28,2023-03-13,-1.0,1
신흥에스이씨,243840,1970-01-01 00:00:00.020220308,현금ㆍ현물배당결정,20220308900834,330.0,0.5,3003632610.0,2021-12-31,,이사회,2022-03-29,2022-03-08,-1.0,1
신흥에스이씨,243840,1970-01-01 00:00:00.020210308,현금ㆍ현물배당결정,20210308900735,300.0,0.6,2090903400.0,2020-12-31,,이사회,2021-03-29,2021-03-08,-1.0,1
신흥에스이씨,243840,1970-01-01 00:00:00.020200309,현금ㆍ현물배당결정,20200309900543,280.0,0.8,1840233080.0,2019-12-31,2020-04-23,이사회,2020-03-24,2020-03-09,18374.0,0
신흥에스이씨,243840,1970-01-01 00:00:00.020190311,현금ㆍ현물배당결정,20190311900760,150.0,0.4,982752450.0,2018-12-31,,주주총회,2019-03-27,2019-03-11,-1.0,1
신흥에스이씨,243840,1970-01-01 00:00:00.020180219,현금ㆍ현물배당결정,20180219900472,100.0,0.4,655168300.0,2017-12-31,,주주총회,2018-03-23,2018-02-19,-1.0,1
LS,6260,1970-01-01 00:00:00.020250212,현금ㆍ현물배당결정              ,20250212801027,1650.0,1.5,45123437700.0,2025-02-28,2025-04-11,개최,2025-03-27,2025-02-12,20188.0,0
LS,6260,1970-01-01 00:00:00.020250207,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250207801177,2900.0,1.8,86133656900.0,2024-12-31,2025-04-10,개최,2025-03-25,2025-02-07,20187.0,0
LS,6260,1970-01-01 00:00:00.020250206,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250206800901,558.0,1.5,26031482874.0,2024-12-31,2025-04-07,개최,2025-03-24,2025-02-06,20184.0,0
LS,6260,1970-01-01 00:00:00.020240214,현금ㆍ현물배당결정              ,20240214801009,1600.0,1.7,43895096000.0,2023-12-31,2024-04-12,개최,2024-03-28,2024-02-14,19824.0,0
LS,6260,1970-01-01 00:00:00.020240207,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20240207801012,2015.0,1.5,94002577045.0,2023-12-31,2024-04-11,개최,2024-03-22,2024-02-06,19823.0,0
LS,6260,1970-01-01 00:00:00.020230214,현금ㆍ현물배당결정,20230214800584,1550.0,2.1,42560876500.0,2022-12-31,2023-04-07,개최,2023-03-29,2023-02-14,19453.0,0
LS,6260,1970-01-01 00:00:00.020230210,현금ㆍ현물배당결정(자회사의 주요경영사항),20230210800142,1200.0,1.5,25975633200.0,2022-12-31,2023-04-06,개최,2023-03-24,2023-02-09,19452.0,0
LS,6260,1970-01-01 00:00:00.020230208,현금ㆍ현물배당결정(자회사의 주요경영사항),20230208800403,1100.0,1.9,32291650600.0,2022-12-31,2023-04-06,개최,2023-03-28,2023-02-08,19452.0,0
LS,6260,1970-01-01 00:00:00.020220225,현금ㆍ현물배당결정(자회사의 주요경영사항),20220225801096,2671.0,1.5,137932576800.0,2021-12-31,2022-03-31,개최,2022-03-15,2022-02-25,19081.0,0
LS,6260,1970-01-01 00:00:00.020220211,현금ㆍ현물배당결정(자회사의 주요경영사항),20220211801182,1500.0,1.5,32469541500.0,2021-12-31,2022-04-07,개최,2022-03-28,2022-02-11,19088.0,0
LS,6260,1970-01-01 00:00:00.020220214,현금ㆍ현물배당결정,20220214800687,1450.0,2.7,40262252950.0,2021-12-31,2022-04-08,개최,2022-03-29,2022-02-14,19089.0,0
LS,6260,1970-01-01 00:00:00.020220208,현금ㆍ현물배당결정(자회사의 주요경영사항),20220208801033,1000.0,1.8,29325026000.0,2021-12-31,2022-04-07,개최,2022-03-28,2022-02-08,19088.0,0
LS,6260,1970-01-01 00:00:00.020210302,현금ㆍ현물배당결정(자회사의 주요경영사항),20210302800255,2330.0,1.5,120323064000.0,2020-12-31,2021-03-31,개최,2021-03-22,2021-02-26,18716.0,0
LS,6260,1970-01-01 00:00:00.020210210,현금ㆍ현물배당결정(자회사의 주요경영사항),20210210801222,1000.0,1.5,12862418600.0,2020-12-31,2021-04-08,개최,2021-03-26,2021-02-10,18724.0,0
LS,6260,1970-01-01 00:00:00.020210209,현금ㆍ현물배당결정(자회사의 주요경영사항),20210209800552,1100.0,1.8,32257528600.0,2020-12-31,2021-04-08,개최,2021-03-29,2021-02-09,18724.0,0
LS,6260,1970-01-01 00:00:00.020200225,현금ㆍ현물배당결정(자회사의 주요경영사항),20200225800670,2073.0,1.5,107051378400.0,2019-12-31,2020-03-31,개최,2020-03-18,2020-02-24,18351.0,0
LS,6260,1970-01-01 00:00:00.020200211,현금ㆍ현물배당결정,20200211800552,1450.0,3.0,40262252950.0,2019-12-31,2020-04-10,개최,2020-03-25,2020-02-11,18361.0,0
LS,6260,1970-01-01 00:00:00.020200210,현금ㆍ현물배당결정(자회사의 주요경영사항),20200210800730,1200.0,2.2,35190031200.0,2019-12-31,2020-04-09,개최,2020-03-24,2020-02-10,18360.0,0
LS,6260,1970-01-01 00:00:00.020190315,현금ㆍ현물배당결정(자회사의 주요경영사항),20190315801554,2014.0,1.5,104004571200.0,2018-12-31,2019-04-01,개최,2019-03-29,2019-03-14,17986.0,0
LS,6260,1970-01-01 00:00:00.020200207,현금ㆍ현물배당결정(자회사의 주요경영사항),20200207801092,500.0,1.5,9374241500.0,2019-12-31,2020-04-09,개최,2020-03-20,2020-02-06,18360.0,0
LS,6260,1970-01-01 00:00:00.020190212,현금ㆍ현물배당결정,20190212800840,1250.0,2.5,34708838750.0,2018-12-31,2019-04-12,개최,2019-03-27,2019-02-12,17997.0,0
LS,6260,1970-01-01 00:00:00.020190211,현금ㆍ현물배당결정(자회사의 주요경영사항),20190211800843,1200.0,2.4,35190032400.0,2018-12-31,2019-04-11,개최,2019-03-26,2019-02-11,17996.0,0
LS,6260,1970-01-01 00:00:00.020190201,현금ㆍ현물배당결정(자회사의 주요경영사항),20190201801072,500.0,1.5,9374241500.0,2018-12-31,2019-04-11,개최,2019-03-22,2019-02-01,17996.0,0
LS,6260,1970-01-01 00:00:00.020180312,현금ㆍ현물배당결정(자회사의 주요경영사항),20180312800944,1743.0,1.5,90009914400.0,2017-12-31,2018-04-02,개최,2018-03-30,2018-03-09,17622.0,0
LS,6260,1970-01-01 00:00:00.020181018,현금ㆍ현물배당결정(자회사의 주요경영사항),20181018800530,13300.0,1.5,119700000000.0,2018-09-30,2018-10-30,미개최,-,2018-10-17,17833.0,0
LS,6260,1970-01-01 00:00:00.020180209,현금ㆍ현물배당결정(자회사의 주요경영사항),20180209800867,1050.0,1.5,9450000000.0,2017-12-31,2018-04-12,개최,2018-03-23,2018-02-08,17632.0,0
LS,6260,1970-01-01 00:00:00.020180213,현금ㆍ현물배당결정,20180213800873,1250.0,1.8,34708838750.0,2017-12-31,2018-04-13,개최,2018-03-28,2018-02-13,17633.0,0
LS,6260,1970-01-01 00:00:00.020180206,현금ㆍ현물배당결정(자회사의 주요경영사항),20180206800816,500.0,1.5,9374241500.0,2017-12-31,2018-04-12,개최,2018-03-23,2018-02-06,17632.0,0
LS,6260,1970-01-01 00:00:00.020180201,현금ㆍ현물배당결정(자회사의 주요경영사항),20180201800711,1100.0,1.7,32257530800.0,2017-12-31,2018-04-12,개최,2018-03-20,2018-02-01,17632.0,0
LS,6260,1970-01-01 00:00:00.020170316,현금ㆍ현물배당결정(자회사의 주요경영사항),20170316800953,1937.0,1.5,100028229600.0,2016-12-31,2017-03-30,개최,2017-03-23,2017-03-15,17254.0,0
LS,6260,1970-01-01 00:00:00.020170209,현금ㆍ현물배당결정,20170209800739,1250.0,2.1,34708838750.0,2016-12-31,2017-04-14,개최,2017-03-24,2017-02-09,17269.0,0
LS,6260,1970-01-01 00:00:00.020170203,현금ㆍ현물배당결정(자회사의 주요경영사항),20170203800607,500.0,1.5,9374241500.0,2016-12-31,2017-04-13,개최,2017-03-17,2017-02-02,17268.0,0
LS,6260,1970-01-01 00:00:00.020170202,현금ㆍ현물배당결정(자회사의 주요경영사항),20170202800584,800.0,2.0,23460022400.0,2016-12-31,2017-04-13,개최,2017-03-17,2017-02-02,17268.0,0
LS,6260,1970-01-01 00:00:00.020160204,현금ㆍ현물배당결정(자회사의 주요경영사항),20160204800862,1000.0,2.1,29325028000.0,2015-12-31,2016-04-15,개최,2016-03-18,2016-02-04,16905.0,0
LS,6260,1970-01-01 00:00:00.020151016,현금ㆍ현물배당결정(자회사의 주요경영사항),20151016800474,1766.0,1.5,100027652800.0,2015-10-15,2015-10-20,미개최,-,2015-10-15,16727.0,0
LS,6260,1970-01-01 00:00:00.020150330,현금ㆍ현물배당결정(자회사의 주요경영사항),20150330801081,990.0,1.5,56085751400.0,2014-12-31,2015-03-30,개최,2015-03-27,2015-03-27,16523.0,0
LS,6260,1970-01-01 00:00:00.020150212,현금ㆍ현물배당결정,20150212800700,1250.0,1.5,34708838750.0,2014-12-31,2015-04-17,개최,2015-03-27,2015-02-12,16541.0,0
LS,6260,1970-01-01 00:00:00.020150211,현금ㆍ현물배당결정(자회사의 주요경영사항),20150211800640,200.0,1.5,1800000000.0,2014-12-31,2015-04-15,개최,2015-03-25,2015-02-10,16539.0,0
LS,6260,1970-01-01 00:00:00.020150204,현금ㆍ현물배당결정(자회사의 주요경영사항),20150204800265,1300.0,2.1,38122537700.0,2014-12-31,2015-04-15,개최,2015-03-20,2015-02-04,16539.0,0
LS,6260,1970-01-01 00:00:00.020140704,현금ㆍ현물배당결정(자회사의 주요경영사항),20140704800488,1000.0,20.0,1809545000.0,2014-06-30,2014-07-31,미개최,-,2014-07-04,16281.0,0
LS,6260,1970-01-01 00:00:00.020140321,현금ㆍ현물배당결정(자회사의 주요경영사항),20140321801869,850.0,1.5,48144680000.0,2013-12-31,2014-03-27,개최,2014-03-20,2014-03-20,16155.0,0
LS,6260,1970-01-01 00:00:00.020140213,현금ㆍ현물배당결정,20140213800463,1250.0,1.5,34708838750.0,2013-12-31,2014-04-17,개최,2014-03-28,2014-02-13,16176.0,0
LS,6260,1970-01-01 00:00:00.020140206,현금ㆍ현물배당결정(자회사의 주요경영사항),20140206800206,1100.0,1.6,32257531900.0,2013-12-31,2014-04-15,개최,2014-03-21,2014-02-06,16174.0,0
LS,6260,1970-01-01 00:00:00.020140212,현금ㆍ현물배당결정(자회사의 주요경영사항),20140212800330,900.0,1.5,8100000000.0,2013-12-31,2014-04-15,개최,2014-03-25,2014-02-11,16174.0,0
LS,6260,1970-01-01 00:00:00.020130207,현금ㆍ현물배당결정,20130207800372,1250.0,1.4,34708838750.0,2012-12-31,2013-04-17,개최,2013-03-22,2013-02-07,15811.0,0
LS,6260,1970-01-01 00:00:00.020130320,현금ㆍ현물배당결정(자회사의 주요경영사항),20130320800357,1250.0,1.5,70801000000.0,2012-12-31,2013-03-28,개최,2013-03-19,2013-03-19,15791.0,0
LS,6260,1970-01-01 00:00:00.020130206,현금ㆍ현물배당결정(자회사의 주요경영사항),20130206800363,1050.0,1.5,9450000000.0,2012-12-31,2013-04-21,개최,2013-03-21,2013-02-05,15815.0,0
LS,6260,1970-01-01 00:00:00.020130131,현금ㆍ현물배당결정(자회사의 주요경영사항),20130131800500,1000.0,1.48,29325029000.0,2012-12-31,,개최,2013-03-15,2013-01-31,-1.0,1
KH바텍,60720,1970-01-01 00:00:00.020250220,현금ㆍ현물배당결정              ,20250220900769,280.0,3.33,6170483760.0,2024-12-31,,주주총회,-,2025-02-20,-1.0,1
KH바텍,60720,1970-01-01 00:00:00.020240809,현금ㆍ현물배당결정              ,20240809900664,50.0,0.4,1113872100.0,2024-06-30,2024-08-28,이사회,-,2024-08-09,19962.0,0
KH바텍,60720,1970-01-01 00:00:00.020240229,현금ㆍ현물배당결정              ,20240229901066,400.0,2.8,8910976800.0,2023-12-31,2024-04-23,주주총회,2024-03-29,2024-02-29,19835.0,0
KH바텍,60720,1970-01-01 00:00:00.020230302,현금ㆍ현물배당결정,20230302900823,300.0,2.1,6803232600.0,2022-12-31,2023-04-21,주주총회,2023-03-31,2023-03-02,19467.0,0
KH바텍,60720,1970-01-01 00:00:00.020220228,현금ㆍ현물배당결정,20220228901068,300.0,1.2,6803232600.0,2021-12-31,,주주총회,2022-03-31,2022-02-28,-1.0,1
KH바텍,60720,1970-01-01 00:00:00.020170223,현금ㆍ현물배당결정,20170223900857,50.0,0.4,962500000.0,2016-12-31,,주주총회,2017-03-23,2017-02-23,-1.0,1
KH바텍,60720,1970-01-01 00:00:00.020160225,현금ㆍ현물배당결정,20160225900628,300.0,1.8,5854539900.0,2015-12-31,,주주총회,2016-03-25,2016-02-25,-1.0,1
KH바텍,60720,1970-01-01 00:00:00.020150226,현금ㆍ현물배당결정,20150226900611,500.0,1.4,7760000000.0,2014-12-31,,주주총회,2015-03-27,2015-02-26,-1.0,1
